=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.15 18:20:49 =~=~=~=~=~=~=~=~=~=~=~=,,
-102,58,28
-90,59,14
-62,14,26
-52,28,7
-51,49,-15
-73,29,-8
-89,51,17
-43,63,-2
-85,46,4
-64,49,45
-95,30,-20
-43,60,15
-63,54,33
-51,40,25
-63,49,13
-33,38,3
-88,51,29
-90,40,24
-79,60,37
-72,23,15
-38,47,11
-45,52,28
-79,33,0
-100,43,8
-85,62,-1
-86,53,18
-79,37,27
-81,46,-10
-43,61,6
-81,37,22
-74,34,51
-31,37,-10
-52,59,33
-50,43,26
-60,33,10
-63,36,12
-53,7,-29
-84,16,-9
-92,57,24
-36,99,7
-85,30,10
-57,45,3
-104,32,37
-93,37,2
-33,34,-3
-55,27,-12
-98,33,4
-83,26,-25
-61,9,-22
-84,32,23
-91,56,22
-100,49,43
-117,37,28
-69,40,44
-99,42,2
-73,61,22
-56,59,-32
-83,26,37
-83,54,0
-88,21,-8
-48,36,-24
-114,74,35
-82,47,-27
-75,44,-9
-103,33,48
-67,33,17
-51,23,41
-93,56,21
-85,29,31
-93,55,14
-88,31,-8
-103,63,8
-71,51,28
-69,66,-14
-88,35,-24
-72,14,4
-105,68,47
-67,53,15
-64,79,31
-127,49,0
-59,50,28
-73,64,-23
-98,61,-12
-90,49,42
-69,52,-29
-90,62,15
-80,35,2
-82,28,40
-110,54,34
-70,32,-11
-50,26,40
-14,29,25
-56,79,2
-105,60,10
-108,19,37
-49,23,-23
-66,99,17
-87,31,35
-99,53,-10
-85,67,21
-90,68,9
-98,35,-2
-58,19,16
-65,58,12
-81,49,-14
-47,42,24
-79,52,15
-51,40,12
-76,5,44
-79,45,28
-91,50,33
-72,55,11
-107,38,-15
-53,52,40
-65,21,5
-67,33,11
-41,52,21
-53,19,1
-80,22,20
-73,31,33
-94,37,-11
-95,73,-1
-63,56,-12
-59,45,42
-44,58,-8
-88,21,-13
-93,63,28
-106,6,0
-86,53,17
-90,46,41
-105,48,-12
-109,90,14
-82,42,37
-72,52,10
-32,42,7
-78,64,30
-98,75,3
-29,63,16
-47,26,26
-55,66,-12
-66,9,0
-86,37,15
-58,51,9
-44,26,-9
-98,34,29
-86,44,39
-74,18,-4
-41,91,34
-100,52,-7
-93,8,7
-98,60,-16
-71,35,21
-63,39,2
-107,13,9
-101,40,-22
-55,56,-23
-22,28,26
-59,56,55
-92,62,7
-58,35,-18
-54,24,63
-81,0,-12
-51,73,-17
-79,28,33
-64,84,23
-69,31,9
-84,49,7
-57,53,22
-82,74,30
-93,62,35
-84,19,12
-57,49,-17
-52,28,24
-53,56,22
-76,80,26
-49,28,3
-72,39,13
-54,43,-10
-83,56,41
-81,52,18
-98,26,3
-92,21,-6
-101,37,18
-78,-9,-4
-89,40,18
-108,28,-9
-89,52,35
-83,37,40
-59,46,51
-62,28,10
-93,47,39
-72,33,3
-67,44,-25
-87,42,-10
-88,27,7
-86,52,-8
-75,24,34
-55,49,22
-83,23,19
-83,64,16
-60,40,11
-78,33,-4
-71,38,16
-64,55,20
-76,55,2
-57,47,26
-72,41,37
-70,54,4
-68,34,-27
-72,64,9
-46,58,8
-89,41,14
-99,82,11
-74,56,-15
-87,26,4
-33,40,-13
-99,58,46
-102,47,23
-33,56,0
-68,35,2
-115,80,20
-52,25,7
-43,28,47
-47,23,26
-88,64,12
-53,26,30
-70,80,-14
-75,22,10
-90,33,-12
-99,40,-3
-59,33,0
-57,28,7
-31,54,35
-110,48,-15
-76,59,31
-47,30,-12
-62,18,11
-28,45,24
-71,39,1
-83,45,16
-50,52,19
-85,20,14
-56,60,12
-74,23,23
-74,64,5
-57,35,-19
-83,58,9
-72,45,42
-67,45,-23
-55,41,11
-74,43,23
-59,50,13
-84,27,31
-82,59,33
-96,50,-3
-92,87,8
-63,44,21
-76,40,-4
-115,18,17
-64,63,49
-64,73,39
-85,83,10
-90,23,-25
-83,31,9
-90,42,26
-68,33,-10
-77,45,22
-69,30,-3
-72,26,21
-54,63,-10
-102,47,12
-59,97,5
-95,58,46
-57,33,16
-47,78,38
-97,42,7
-51,56,47
-119,20,9
-64,76,33
-144,71,47
-69,58,40
-69,56,5
-67,54,-19
-106,40,16
-48,38,-10
-79,51,-19
-62,69,-8
-79,81,20
-53,49,0
-71,17,9
-73,19,-30
-96,42,9
-93,59,-6
-66,73,23
-105,18,-10
-57,57,-10
-87,35,27
-125,73,42
-79,31,21
-83,35,46
-69,60,4
-114,22,22
-75,34,9
-74,71,2
-43,44,18
-53,35,11
-34,28,-33
-68,45,9
-80,41,-4
-34,61,3
-27,39,0
-66,11,23
-78,-3,23
-23,60,-23
-104,27,17
-77,21,28
-61,21,-22
-85,46,43
-66,60,18
-98,11,46
-50,40,17
-81,58,43
-74,17,25
-59,37,23
-64,16,-5
-119,48,-1
-93,73,11
-71,75,-3
-79,61,1
-35,35,-6
-33,45,31
-60,26,-12
-71,55,25
-113,39,45
-46,17,28
-67,34,25
-81,31,-3
-76,16,32
-96,35,-6
-54,13,-22
-81,49,3
-69,49,43
-102,49,25
-93,32,40
